Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total
1999,20;204;2;5;7;3;66;0,109198028;2000;204;2;5;;;;;2001;204;2;5;;;;;2002;204;2;5;;;;;2003;64o;1;1;;;;;2005;64o;1;1;0,2;2;0;2,99722E-05;2006;64o;1;1;;;;;2007;64o;1;1;;;;;2008;64o;1;1;;;;;2009;474;2;2;19;4;0;4,350877884
1999,20;205;2;5;3;2;70;0,010554501;2000;205;2;5;5;3;0;0,133457107;2001;205;2;5;7,5;3;0;0,384538558;2002;205;2;5;7,5;3;10;0,346084702;2003;64p;1;1;;;;;2005;64p;1;1;0,5;2;0;0,000327598;2006;64p;1;1;3;2;0;0,035181672;2007;64p;1;1;3,5;3;0;0,052607491;2008;64p;1;1;4;3;0;0,07454295;2009;477;2;2;;;;
1999,20;206;2;5;3,5;3;0;0,052607491;2000;206;2;5;;;;;2001;206;2;5;;;;;2002;206;2;5;;;;;2003;64q;1;1;;;;;2005;64q;1;1;1;2;0;0,002;2006;64q;1;1;2;2;0;0,012210074;2007;64q;1;1;3,5;3;0;0,052607491;2008;64q;1;1;2,5;2;0;0,021860164;2009;481;2;2;30;5;5;13,61570319
1999,20;207;2;5;6;3;12;0,189011153;2000;207;2;5;;;;;2001;207;2;5;;;;;2002;207;2;5;;;;;2003;64r;1;1;;;;;2005;64r;1;1;1;2;0;0,002;2006;64r;1;1;1;2;0;0,002;2007;64r;1;1;;;;;2008;64r;1;1;;;;;2009;482;2;2;;;;
1999,20;208;2;5;;;;;2000;208;2;5;;;;;2001;208;2;5;;;;;2002;208;2;5;;;;;2003;64s;1;1;;;;;2005;64s;1;1;1;2;0;0,002;2006;64s;1;1;;;;;2007;64s;1;1;;;;;2008;64s;1;1;;;;;2009;484;2;2;;;;
1999,20;209;2;5;5;3;100;;2000;209;2;5;4;3;0;0,07454295;2001;209;2;5;8,0;3;0;0,455087453;2002;209;2;5;9,0;3;0;0,618875008;2003;64t;1;1;;;;;2005;64t;1;1;0,2;2;0;2,99722E-05;2006;64t;1;1;;;;;2007;64t;1;1;;;;;2008;64t;1;1;;;;;2009;485;2;2;;;;
1999,20;210;2;5;3,5;3;88;0,006312899;2000;210;2;5;;;;;2001;210;2;5;;;;;2002;210;2;5;;;;;2003;64u;1;1;;;;;2005;64u;1;1;1,5;2;0;0,005762729;2006;64u;1;1;3;2;0;0,035181672;2007;64u;1;1;3;2;0;0,035181672;2008;64u;1;1;4;3;0;0,07454295;2009;486;2;2;9;3;0;0,618875008
1999,20;211;2;5;6;3;100;;2000;211;2;5;;;;;2001;211;2;5;;;;;2002;211;2;5;;;;;2003;64w;1;1;;;;;2005;64w;1;1;0,1;2;0;4,90942E-06;2006;64w;1;1;1,5;2;0;0,005762729;2007;64w;1;1;3,5;3;0;0,052607491;2008;64w;1;1;3;2;0;0,035181672;2009;488;2;2;;;;
1999,20;211a;2;5;;;;;2000;211a;2;5;;;;;2001;211a;2;5;0,8;2;0;0,001117107;2002;211a;2;5;;;;;2003;64y;1;1;;;;;2005;64y;1;1;0,1;2;0;4,90942E-06;2006;64y;1;1;0,5;2;0;0,000327598;2007;64y;1;1;3;2;0;0,035181672;2008;64y;1;1;2;2;80;0,002442015;2009;489;2;2;23;5;80;1,432747447
1999,20;211b;2;5;;;;;2000;211b;2;5;;;;;2001;211b;2;5;3,0;2;0;0,035181672;2002;211b;2;5;;;;;2003;64z;1;1;;;;;2005;64z;1;1;0,1;2;0;4,90942E-06;2006;64z;1;1;0,5;2;0;0,000327598;2007;64z;1;1;3;2;0;0,035181672;2008;64z;1;1;4;3;0;0,07454295;2009;490;2;2;22;5;0;6,379008673
1999,20;212;2;5;4,5;3;37;0,063863866;2000;212;2;5;;;;;2001;212;2;5;;;;;2002;212;2;5;;;;;2003;64aa;1;1;;;;;2005;64aa;1;1;0,1;2;0;4,90942E-06;2006;64aa;1;1;;;;;2007;64aa;1;1;;;;;2008;64aa;1;1;;;;;2009;491;2;2;;;;
1999,20;213;2;5;7;3;88;0,038540481;2000;213;2;5;7;3;80;0,064234134;2001;213;2;5;;;;;2002;213;2;5;;;;;2003;64bb;1;1;;;;;2005;64bb;1;1;0,1;2;0;4,90942E-06;2006;64bb;1;1;;;;;2007;64bb;1;1;;;;;2008;64bb;1;1;;;;;2009;492;2;2;24;5;0;8,005368657
1999,20;214;2;5;5,2;3;12;0,130101228;2000;214;2;5;10;3;90;0,081476056;2001;214;2;5;;;;;2002;214;2;5;;;;;2003;64cc;1;1;;;;;2005;64cc;1;1;0,1;2;0;4,90942E-06;2006;64cc;1;1;;;;;2007;64cc;1;1;;;;;2008;64cc;1;1;;;;;2009;493;2;2;37;6;70;7,432890762
1999,20;215;2;5;8;3;0;0,455087453;2000;215;2;5;8;3;0;0,455087453;2001;215;2;5;;;;;2002;215;2;5;;;;;2003;64dd;1;1;;;;;2005;64dd;1;1;0,1;2;0;4,90942E-06;2006;64dd;1;1;;;;;2007;64dd;1;1;;;;;2008;64dd;1;1;;;;;2009;494;2;2;23;5;20;5,730989789
1999,20;216;2;5;7;3;50;0,160585336;2000;216;2;5;4;3;0;0,07454295;2001;216;2;5;;;;;2002;216;2;5;;;;;2003;64ee;1;1;;;;;2005;64ee;1;1;1,3;2;0;0,003966634;2006;64ee;1;1;;;;;2007;64ee;1;1;;;;;2008;64ee;1;1;;;;;2009;495;2;2;10;3;100;
1999,20;217;2;5;7;3;12;0,282630191;2000;217;2;5;8;3;0;0,455087453;2001;217;2;5;10,0;3;0;0,814760556;2002;217;2;5;9,0;3;0;0,618875008;2003;64ff;1;1;;;;;2005;64ff;1;1;;;;;2006;64ff;1;1;;;;;2007;64ff;1;1;2;2;50;0,006105037;2008;64ff;1;1;3,5;3;0;0,052607491;2009;496;2;2;;;;
1999,20;218;2;5;8;3;0;0,455087453;2000;218;2;5;;;;;2001;218;2;5;;;;;2002;218;2;5;;;;;2003;64gg;1;1;;;;;2005;64gg;1;1;;;;;2006;64gg;1;1;;;;;2007;64gg;1;1;1;2;;0,002;2008;64gg;1;1;3;2;0;0,035181672;2009;498;2;2;37;6;5;23,53748741
1999,20;219;2;5;3,5;3;80;0,010521498;2000;219;2;5;6;3;0;0,214785401;2001;219;2;5;8,0;3;0;0,455087453;2002;219;2;5;;;;;2003;64hh;1;1;;;;;2005;64hh;1;1;;;;;2006;64hh;1;1;;;;;2007;64hh;1;1;0,5;2;;0,000327598;2008;64hh;1;1;1,5;2;0;0,005762729;2009;499;2;2;22;5;90;0,637900867
1999,20;220;2;5;;;;;2000;220;2;5;;;;;2001;220;2;5;;;;;2002;220;2;5;;;;;2003;64ii;1;1;;;;;2005;64ii;1;1;;;;;2006;64ii;1;1;;;;;2007;64ii;1;1;1;2;;0,002;2008;64ii;1;1;1,5;2;0;0,005762729;2009;500;2;2;;;;
1999,20;221;2;5;6;3;0;0,214785401;2000;221;2;5;6;3;0;0,214785401;2001;221;2;5;6,5;3;0;0,264687759;2002;221;2;5;7,5;3;0;0,384538558;2003;64jj;1;1;;;;;2005;64jj;1;1;;;;;2006;64jj;1;1;;;;;2007;64jj;1;1;1,5;2;;0,005762729;2008;64jj;1;1;3;2;0;0,035181672;2009;501;2;2;19;4;100;
1999,20;222;2;5;7;3;0;0,321170672;2000;222;2;5;;;;;2001;222;2;5;;;;;2002;222;2;5;;;;;2003;64kk;1;1;;;;;2005;64kk;1;1;;;;;2006;64kk;1;1;;;;;2007;64kk;1;1;;;;;2008;64kk;1;1;1;2;0;0,002;2009;502;2;2;10;3;60;0,325904222
1999,20;223;2;5;1;2;0;0,002;2000;223;2;5;;;;;2001;223;2;5;;;;;2002;223;2;5;;;;;2003;64ll;1;1;;;;;2005;64ll;1;1;;;;;2006;64ll;1;1;;;;;2007;64ll;1;1;;;;;2008;64ll;1;1;1;2;0;0,002;2009;503;2;2;;;;
1999,20;224;2;5;4,5;3;0;0,101371216;2000;224;2;5;;;;;2001;224;2;5;;;;;2002;224;2;5;;;;;2003;65c;1;1;1,5;2;0;0,005762729;2005;65c;1;1;1;2;0;0,002;2006;65c;1;1;;;;;2007;65c;1;1;;;;;2008;65c;1;1;;;;;2009;505;2;2;26;5;20;7,892242496
1999,20;224a;2;5;;;;;2000;224a;2;5;;;;;2001;224a;2;5;;;;;2002;224a;2;5;0,8;2;0;0,001117107;2003;65d;1;1;1;2;0;0,002;2005;65d;1;1;3,5;3;0;0,052607491;2006;65d;1;1;7;3;0;0,321170672;2007;65d;1;1;4;3;0;0,07454295;2008;65d;1;1;4;3;0;0,07454295;2009;506;2;2;27;5;5;10,34220222
1999,20;225;2;5;7;3;100;;2000;225;2;5;5,5;3;0;0,171149886;2001;225;2;5;;;;;2002;225;2;5;;;;;2003;65f;1;1;2,5;2;0;0,021860164;2005;65f;1;1;7,5;3;0;0,384538558;2006;65f;1;1;12;4;0;1,311272786;2007;65f;1;1;14;4;0;1,960758782;2008;65f;1;1;14;4;0;1,960758782;2009;507;2;2;36;6;10;20,75974584
1999,20;226;2;5;7,5;3;0;0,384538558;2000;226;2;5;;;;;2001;226;2;5;;;;;2002;226;2;5;;;;;2003;65h;1;1;3;2;0;0,035181672;2005;65h;1;1;7;3;0;0,321170672;2006;65h;1;1;9;3;0;0,618875008;2007;65h;1;1;12;4;0;1,311272786;2008;65h;1;1;12;4;0;1,311272786;2009;508;2;2;21;5;0;5,649660552
1999,20;227;2;5;;;;;2000;227;2;5;2;2;0;0,012210074;2001;227;2;5;;;;;2002;227;2;5;;;;;2003;65i;1;1;1,5;2;0;0,005762729;2005;65i;1;1;7;3;0;0,321170672;2006;65i;1;1;12;4;0;1,311272786;2007;65i;1;1;14;4;0;1,960758782;2008;65i;1;1;15;4;0;2,34762206;2009;509;2;2;15;4;0;2,34762206
1999,20;228;2;5;;;;;2000;228;2;5;;;;;2001;228;2;5;;;;;2002;228;2;5;;;;;2003;65j;1;1;3;2;0;0,035181672;2005;65j;1;1;;;;;2006;65j;1;1;;;;;2007;65j;1;1;;;;;2008;65j;1;1;;;;;2009;510;2;2;38;6;0;26,56226975
1999,20;229;2;5;8;3;0;0,455087453;2000;229;2;5;6;3;0;0,214785401;2001;229;2;5;;;;;2002;229;2;5;;;;;2003;65l;1;1;2,5;2;0;0,021860164;2005;65l;1;1;2;2;0;0,012210074;2006;65l;1;1;2,5;2;0;0,021860164;2007;65l;1;1;3;2;0;0,035181672;2008;65l;1;1;5;3;0;0,133457107;2009;511;2;2;24;5;20;6,404294926
1999,20;230;2;5;5;3;0;0,133457107;2000;230;2;5;5;3;0;0,133457107;2001;230;2;5;;;;;2002;230;2;5;;;;;2003;65m;1;1;;;;;2005;65m;1;1;0,5;2;0;0,000327598;2006;65m;1;1;1,5;2;0;0,005762729;2007;65m;1;1;3;2;0;0,035181672;2008;65m;1;1;4;3;0;0,07454295;2009;513;2;2;;;;
1999,20;231;2;5;12;4;88;0,157352734;2000;231;2;5;8;3;10;0,409578707;2001;231;2;5;11,0;4;0;1,044876361;2002;231;2;5;11,5;4;0;1,173414253;2003;65n;1;1;;;;;2005;65n;1;1;1;2;0;0,002;2006;65n;1;1;2;2;0;0,012210074;2007;65n;1;1;4;3;0;0,07454295;2008;65n;1;1;;;;;2009;514;2;2;;;;
1999,20;232;2;5;5;3;0;0,133457107;2000;232;2;5;;;;;2001;232;2;5;;;;;2002;232;2;5;;;;;2003;65o;1;1;;;;;2005;65o;1;1;;;;;2006;65o;1;1;0,5;2;0;0,000327598;2007;65o;1;1;;;;;2008;65o;1;1;;;;;2009;516;2;2;19;4;50;2,175438942
1999,20;233;2;5;7;3;0;0,321170672;2000;233;2;5;7;3;15;0,272995071;2001;233;2;5;9,3;3;5;0,640463076;2002;233;2;5;10,5;4;0;0,92540974;2003;65p;1;1;;;;;2005;65p;1;1;;;;;2006;65p;1;1;;;;;2007;65p;1;1;2;2;0;0,012210074;2008;65p;1;1;3;2;0;0,035181672;2009;517;2;2;;;;
1999,20;234;2;6;7;3;0;0,321170672;2000;234;2;6;7;3;90;0,032117067;2001;234;2;6;7,0;3;0;0,321170672;2002;234;2;6;7,5;3;0;0,384538558;2003;65q;1;1;;;;;2005;65q;1;1;;;;;2006;65q;1;1;;;;;2007;65q;1;1;0,5;2;0;0,000327598;2008;65q;1;1;1,5;2;0;0,005762729;2009;519;2;2;44;7;20;31,15526634
1999,20;235;2;6;6;3;88;0,025774248;2000;235;2;6;10;3;100;;2001;235;2;6;12,5;4;0;1,458697134;2002;235;2;6;13,5;4;5;1,694044197;2003;65r;1;1;;;;;2005;65r;1;1;;;;;2006;65r;1;1;;;;;2007;65r;1;1;1,5;2;0;0,005762729;2008;65r;1;1;;;;;2009;520;2;2;40;6;5;28,84896112
1999,20;236;2;6;9;3;0;0,618875008;2000;236;2;6;9;3;100;;2001;236;2;6;;;;;2002;236;2;6;;;;;2003;65s;1;1;;;;;2005;65s;1;1;;;;;2006;65s;1;1;;;;;2007;65s;1;1;3;2;0;0,035181672;2008;65s;1;1;3,5;3;0;0,052607491;2009;521;2;2;27;5;40;6,531917194
1999,20;237;2;6;9,2;3;88;0,078649773;2000;237;2;6;8,5;3;20;0,426484625;2001;237;2;6;;;;;2002;237;2;6;;;;;2003;65t;1;1;;;;;2005;65t;1;1;;;;;2006;65t;1;1;;;;;2007;65t;1;1;3;2;0;0,035181672;2008;65t;1;1;3,5;3;0;0,052607491;2009;522;2;3;34;6;0;19,86963865
1999,20;237a;2;6;5,0;3;0;0,133457107;2000;237a;2;6;5,0;3;0;0,133457107;2001;237a;2;6;5,0;3;0;0,133457107;2002;237a;2;6;;;;;2003;65u;1;1;;;;;2005;65u;1;1;;;;;2006;65u;1;1;;;;;2007;65u;1;1;0,5;2;0;0,000327598;2008;65u;1;1;;;;;2009;524;2;3;38;6;0;26,56226975
1999,20;237b;2;6;;;;;2000;237b;2;6;;;;;2001;237b;2;6;1,2;2;0;0,003218793;2002;237b;2;6;;;;;2003;64v;1;1;;;;;2005;64v;1;1;;;;;2006;64v;1;1;;;;;2007;64v;1;1;;;;;2008;64v;1;1;2,5;2;0;0,021860164;2009;525;2;3;;;;
1999,20;238;2;6;8,5;3;100;;2000;238;2;6;;;;;2001;238;2;6;;;;;2002;238;2;6;;;;;2003;67a;1;1;4;3;0;0,07454295;2005;67a;1;1;6,5;3;0;0,264687759;2006;67a;1;1;10;3;0;0,814760556;2007;67a;1;1;10;3;0;0,814760556;2008;67a;1;1;12;4;0;1,311272786;2009;527;2;3;;;;
1999,20;239;2;6;3;2;0;0,035181672;2000;239;2;6;3,5;3;0;0,052607491;2001;239;2;6;;;;;2002;239;2;6;;;;;2003;67b;1;1;3;2;0;0,035181672;2005;67b;1;1;5;3;0;0,133457107;2006;67b;1;1;6,5;3;5;0,251453371;2007;67b;1;1;6,5;3;20;0,211750207;2008;67b;1;1;9;3;0;0,618875008;2009;531;2;3;;;;
1999,20;239a;2;6;;;;;2000;239a;2;6;;;;;2001;239a;2;6;0,5;2;0;0,000327598;2002;239a;2;6;;;;;2003;67c;1;1;4;3;20;0,05963436;2005;67c;1;1;5;3;0;0,133457107;2006;67c;1;1;5;3;0;0,133457107;2007;67c;1;1;;;;;2008;67c;1;1;;;;;2009;532;2;3;25;5;0;8,905399734
1999,20;239b;2;6;;;;;2000;239b;2;6;;;;;2001;239b;2;6;0,3;2;0;8,63608E-05;2002;239b;2;6;;;;;2003;67d;1;1;;;;;2005;67d;1;1;;;;;2006;67d;1;1;;;;;2007;67d;1;1;;;;;2008;67d;1;1;;;;;2009;533;2;3;10;3;40;0,488856333
1999,20;240;2;6;;;;;2000;240;2;6;1,5;2;0;0,005762729;2001;240;2;6;;;;;2002;240;2;6;;;;;2003;67e;1;1;;;;;2005;67e;1;1;;;;;2006;67e;1;1;;;;;2007;67e;1;1;;;;;2008;67e;1;1;;;;;2009;534;2;3;;;;
1999,20;241;2;6;;;;;2000;241;2;6;2;2;100;;2001;241;2;6;5,0;3;0;0,133457107;2002;241;2;6;5,0;3;10;0,120111397;2003;67f;1;1;5;3;10;0,120111397;2005;67f;1;1;7;3;0;0,321170672;2006;67f;1;1;9;3;0;0,618875008;2007;67f;1;1;11,5;4;0;1,173414253;2008;67f;1;1;15;4;0;2,34762206;2009;535;2;3;;;;
1999,20;241a;2;6;6;3;0;0,214785401;2000;241a;2;6;6;3;100;;2001;241a;2;6;6,0;3;0;0,214785401;2002;241a;2;6;;;;;2003;67g;1;1;10,5;4;0;0,92540974;2005;67g;1;1;12;4;0;1,311272786;2006;67g;1;1;13;4;0;1,615928517;2007;67g;1;1;15;4;0;2,34762206;2008;67g;1;1;15;4;0;2,34762206;2009;538;2;3;24;5;0;8,005368657
1999,20;242;2;6;;;;;2000;242;2;6;;;;;2001;242;2;6;;;;;2002;242;2;6;;;;;2003;67h;1;1;;;;;2005;67h;1;1;1,5;2;0;0,005762729;2006;67h;1;1;2;2;0;0,012210074;2007;67h;1;1;2;2;0;0,012210074;2008;67h;1;1;4;3;0;0,07454295;2009;540;2;3;14;4;0;1,960758782
1999,20;243;2;6;3,5;3;100;;2000;243;2;6;;;;;2001;243;2;6;;;;;2002;243;2;6;;;;;2003;67i;1;1;;;;;2005;67i;1;1;1,5;2;0;0,005762729;2006;67i;1;1;2;2;0;0,012210074;2007;67i;1;1;2;2;0;0,012210074;2008;67i;1;1;;;;;2009;541;2;3;14;4;20;1,568607025
1999,20;244;2;6;5;3;0;0,133457107;2000;244;2;6;6;3;0;0,214785401;2001;244;2;6;5,0;3;0;0,133457107;2002;244;2;6;5,0;3;0;0,133457107;2003;67j;1;1;;;;;2005;67j;1;1;3;2;90;0,003518167;2006;67j;1;1;;;;;2007;67j;1;1;;;;;2008;67j;1;1;;;;;2009;543;2;3;24;5;20;6,404294926
1999,20;244a;2;6;5;3;0;0,133457107;2000;244a;2;6;6;3;0;0,214785401;2001;244a;2;6;6,5;3;0;0,264687759;2002;244a;2;6;6,5;3;0;0,264687759;2003;67k;1;1;;;;;2005;67k;1;1;;;;;2006;67k;1;1;2;2;0;0,012210074;2007;67k;1;1;;;;;2008;67k;1;1;;;;;2009;544;2;3;32;6;20;13,56942441
1999,20;244b;2;6;4;3;0;0,07454295;2000;244b;2;6;4;3;0;0,07454295;2001;244b;2;6;4,5;3;0;0,101371216;2002;244b;2;6;4,5;3;0;0,101371216;2003;67l;1;1;;;;;2005;67l;1;1;;;;;2006;67l;1;1;;;;;2007;67l;1;1;3;2;0;0,035181672;2008;67l;1;1;;;;;2009;545;2;3;30;5;0;14,33231915
1999,20;244c;2;6;3;2;0;0,035181672;2000;244c;2;6;3,5;3;0;0,052607491;2001;244c;2;6;4,0;3;0;0,07454295;2002;244c;2;6;4,0;3;0;0,07454295;2003;67m;1;1;;;;;2005;67m;1;1;;;;;2006;67m;1;1;;;;;2007;67m;1;1;2,5;2;0;0,021860164;2008;67m;1;1;3;2;0;0,035181672;2009;546;2;3;34;6;0;19,86963865
1999,20;245;2;6;6;3;100;;2000;245;2;6;;;;;2001;245;2;6;;;;;2002;245;2;6;;;;;2003;67n;1;1;;;;;2005;67n;1;1;;;;;2006;67n;1;1;;;;;2007;67n;1;1;;;;;2008;67n;1;1;2,5;2;0;0,021860164;2009;552;2;3;48;7;0;48,87307054
1999,20;247;2;6;0,2;2;0;2,99722E-05;2000;247;2;6;1;2;0;0,002;2001;247;2;6;3,0;2;0;0,035181672;2002;247;2;6;3,5;3;0;0,052607491;2003;68;1;1;4;3;0;0,07454295;2005;68;1;1;10;3;0;0,814760556;2006;68;1;1;11;4;0;1,044876361;2007;68;1;1;12;4;0;1,311272786;2008;68;1;1;12;4;;1,311272786;2009;553;2;3;25;5;0;8,905399734
1999,20;248;2;6;7;3;0;0,321170672;2000;248;2;6;7;3;10;0,289053605;2001;248;2;6;7,0;3;0;0,321170672;2002;248;2;6;4,5;3;100;;2003;68a;1;1;4;3;0;0,07454295;2005;68a;1;1;4;3;0;0,07454295;2006;68a;1;1;;;;;2007;68a;1;1;;;;;2008;68a;1;1;;;;;2009;554;2;3;18;4;0;3,778254724
1999,20;249;2;6;8,2;3;100;;2000;249;2;6;;;;;2001;249;2;6;;;;;2002;249;2;6;;;;;2003;68b;1;1;7;3;5;0,305112138;2005;68b;1;1;9;3;10;0,556987508;2006;68b;1;1;8;3;10;0,409578707;2007;68b;1;1;11;4;20;0,835901089;2008;68b;1;1;12;4;0;1,311272786;2009;557;2;3;42;7;10;31,0422472
1999,20;250;2;6;7,5;3;100;;2000;250;2;6;4,5;3;100;;2001;250;2;6;;;;;2002;250;2;6;;;;;2003;68c;1;1;;;;;2005;68c;1;1;1;2;0;0,002;2006;68c;1;1;;;;;2007;68c;1;1;;;;;2008;68c;1;1;;;;;2009;558;2;3;57;7;2;75,00486689
1999,20;251;2;6;3,5;3;0;0,052607491;2000;251;2;6;4;3;0;0,07454295;2001;251;2;6;8,0;3;0;0,455087453;2002;251;2;6;10,5;4;20;0,740327792;2003;68d;1;1;;;;;2005;68d;1;1;1,5;2;0;0,005762729;2006;68d;1;1;;;;;2007;68d;1;1;;;;;2008;68d;1;1;;;;;2009;559;2;3;50;7;10;48,93101407
1999,20;252;2;6;2,5;2;0;0,021860164;2000;252;2;6;2,5;2;0;0,021860164;2001;252;2;6;4,0;3;0;0,07454295;2002;252;2;6;4,5;3;0;0,101371216;2003;68f;1;1;;;;;2005;68f;1;1;;;;;2006;68f;1;1;2;2;0;0,012210074;2007;68f;1;1;3;2;0;0,035181672;2008;68f;1;1;3,5;3;0;0,052607491;2009;566;2;3;26;5;10;8,878772808
1999,20;253;2;6;0,5;2;0;0,000327598;2000;253;2;6;1;2;100;;2001;253;2;6;1,0;2;100;;2002;253;2;6;1,5;2;100;;2003;68g;1;1;;;;;2005;68g;1;1;;;;;2006;68g;1;1;;;;;2007;68g;1;1;2;2;0;0,012210074;2008;68g;1;1;1,5;2;0;0,005762729;2009;570;2;3;16;4;60;1,111330265
1999,20;254;2;6;0,3;2;0;8,63608E-05;2000;254;2;6;0,5;2;100;;2001;254;2;6;;;;;2002;254;2;6;;;;;2003;68h;1;1;;;;;2005;68h;1;1;;;;;2006;68h;1;1;;;;;2007;68h;1;1;2,5;2;0;0,021860164;2008;68h;1;1;3;2;0;0,035181672;2009;576;2;3;6;3;0;0,214785401
1999,20;255;2;6;2;2;0;0,012210074;2000;255;2;6;3;2;100;;2001;255;2;6;;;;;2002;255;2;6;;;;;2003;68i;1;1;;;;;2005;68i;1;1;;;;;2006;68i;1;1;;;;;2007;68i;1;1;;;;;2008;68i;1;1;1,5;2;0;0,005762729;2009;582;2;3;32;6;20;13,56942441
1999,20;255a;2;6;8,0;3;0;0,455087453;2000;255a;2;6;8,0;3;0;0,455087453;2001;255a;2;6;8,0;3;0;0,455087453;2002;255a;2;6;10,0;3;0;0,814760556;2003;68j;1;1;;;;;2005;68j;1;1;;;;;2006;68j;1;1;;;;;2007;68j;1;1;;;;;2008;68j;1;1;3;2;0;0,035181672;2009;584;2;3;22;5;30;4,465306071
1999,20;255b;2;6;6,0;3;0;0,214785401;2000;255b;2;6;6,0;3;0;0,214785401;2001;255b;2;6;6,0;3;0;0,214785401;2002;255b;2;6;5,0;3;10;0,120111397;2003;69;1;1;;;;;2005;69;1;1;;;;;2006;69;1;1;;;;;2007;69;1;1;;;;;2008;69;1;1;;;;;2009;588;2;3;;;;
1999,20;256;2;6;1,5;2;0;0,005762729;2000;256;2;6;1;2;0;0,002;2001;256;2;6;2,1;2;0;0,013868272;2002;256;2;6;5,0;3;0;0,133457107;2003;70;1;1;9;3;100;;2005;70;1;1;9;3;100;;2006;70;1;1;90;7;100;;2007;70;1;1;9;3;100;;2008;70;1;1;;;;;2009;589;2;3;;;;
1999,20;257;2;6;5;3;0;0,133457107;2000;257;2;6;5;3;100;;2001;257;2;6;5,3;3;50;0,077689087;2002;257;2;6;5,0;3;90;0,013345711;2003;71;1;1;5;3;5;0,126784252;2005;71;1;1;4;3;5;0,070815802;2006;71;1;1;4;3;50;0,037271475;2007;71;1;1;4;3;25;0,055907212;2008;71;1;1;6;3;0;0,214785401;2009;590;2;3;30;5;20;11,46585532
1999,20;258;2;6;3;2;0;0,035181672;2000;258;2;6;3;2;100;;2001;258;2;6;;;;;2002;258;2;6;;;;;2003;73;1;1;7;3;0;0,321170672;2005;73;1;1;9;3;0;0,618875008;2006;73;1;1;12;4;2;1,28504733;2007;73;1;1;13;4;5;1,535132091;2008;73;1;1;9;3;30;0,433212506;2009;591;2;3;26;5;30;6,905712184
1999,20;259;2;6;5;3;0;0,133457107;2000;259;2;6;5;3;100;;2001;259;2;6;6,0;3;0;0,214785401;2002;259;2;6;7,0;3;0;0,321170672;2003;73a;1;1;2;2;0;0,012210074;2005;73a;1;1;3;2;0;0,035181672;2006;73a;1;1;3;2;0;0,035181672;2007;73a;1;1;5;3;0;0,133457107;2008;73a;1;1;6;3;0;0,214785401;2009;592;2;3;20;4;30;3,481900243
1999,20;260;2;6;;;;;2000;260;2;6;0,5;2;100;;2001;260;2;6;3,0;2;100;;2002;260;2;6;;;;;2003;73b;1;1;3;2;0;0,035181672;2005;73b;1;1;4;3;0;0,07454295;2006;73b;1;1;4,5;3;0;0,101371216;2007;73b;1;1;6;3;0;0,214785401;2008;73b;1;1;9;3;0;0,618875008;2009;593;2;3;;;;
1999,20;261;2;6;;;;;2000;261;2;6;0,3;2;0;8,63608E-05;2001;261;2;6;;;;;2002;261;2;6;;;;;2003;74;1;1;8;3;15;0,386824335;2005;74;1;1;10;3;10;0,7332845;2006;74;1;1;12;4;0;1,311272786;2007;74;1;1;12;4;0;1,311272786;2008;74;1;1;15;4;0;2,34762206;2009;594;2;3;;;;
1999,20;262;2;6;;;;;2000;262;2;6;3;2;0;0,035181672;2001;262;2;6;6,0;3;0;0,214785401;2002;262;2;6;;;;;2003;74a;1;1;;;;;2005;74a;1;1;;;;;2006;74a;1;1;4,5;3;0;0,101371216;2007;74a;1;1;5;3;0;0,133457107;2008;74a;1;1;5;3;0;0,133457107;2009;598;2;3;;;;
1999,20;263;2;6;2;2;0;0,012210074;2000;263;2;6;2;2;0;0,012210074;2001;263;2;6;;;;;2002;263;2;6;;;;;2003;74b;1;1;;;;;2005;74b;1;1;;;;;2006;74b;1;1;3;2;0;0,035181672;2007;74b;1;1;5;3;0;0,133457107;2008;74b;1;1;7;3;0;0,321170672;2009;599;2;3;20;4;50;2,487071602
1999,20;264;2;6;2;2;0;0,012210074;2000;264;2;6;2;2;100;;2001;264;2;6;;;;;2002;264;2;6;;;;;2003;74c;1;1;;;;;2005;74c;1;1;;;;;2006;74c;1;1;3;2;0;0,035181672;2007;74c;1;1;3;2;0;0,035181672;2008;74c;1;1;5;3;0;0,133457107;2009;601;2;3;16;4;100;
1999,20;265;2;6;2;2;0;0,012210074;2000;265;2;6;6;3;0;0,214785401;2001;265;2;6;4,0;3;0;0,07454295;2002;265;2;6;5,0;3;0;0,133457107;2003;74d;1;1;;;;;2005;74d;1;1;;;;;2006;74d;1;1;2;2;0;0,012210074;2007;74d;1;1;2,5;2;0;0,021860164;2008;74d;1;1;4;3;0;0,07454295;2009;602;2;3;;;;
